timestamp_s,Fp1,Fp2,C3,C4,P7,P8,O1,O2,F7,F8,F3,F4,T7,T8,P3,P4
42.968000,47613.820312,-5258.449219,-10170.468750,-2150.908447,-2825.618164,17341.667969,30694.398438,1065.373535,-39514.464844,-67423.164062,-42919.574219,-66333.515625,-80991.632812,-67228.882812,-44494.542969,-63322.468750
42.976000,47619.296875,-5254.045898,-10161.303711,-2149.231934,-2813.771729,17343.121094,30702.423828,1008.600098,-39518.464844,-67434.992188,-42951.535156,-66331.617188,-80991.773438,-67241.468750,-44521.121094,-63424.171875
42.984000,47612.324219,-5255.454102,-10163.762695,-2147.332031,-2815.895020,17351.123047,30702.757812,1075.677734,-39512.027344,-67417.312500,-42917.832031,-66325.718750,-80990.453125,-67226.937500,-44487.257812,-63333.308594
42.992000,47616.660156,-5256.593750,-10165.640625,-2150.461426,-2817.638672,17341.734375,30695.181641,1000.508789,-39510.417969,-67431.031250,-42942.773438,-66325.718750,-80984.546875,-67235.140625,-44509.566406,-63410.914062
43.000000,47616.992188,-5255.230469,-10168.389648,-2151.377686,-2825.864014,17347.523438,30698.556641,1079.723389,-39513.371094,-67421.492188,-42920.042969,-66332.601562,-80996.265625,-67230.203125,-44494.410156,-63348.128906
43.008000,47609.593750,-5253.799805,-10167.294922,-2151.556641,-2826.065186,17325.820312,30689.257812,984.102600,-39514.890625,-67428.085938,-42946.351562,-66336.289062,-80992.976562,-67234.492188,-44520.539062,-63409.375000
43.016000,47620.101562,-5253.687988,-10164.544922,-2154.305908,-2818.577393,17345.736328,30701.574219,1075.387085,-39513.750000,-67420.953125,-42922.972656,-66336.421875,-80995.882812,-67226.671875,-44499.039062,-63366.191406
43.024000,47612.589844,-5256.392578,-10166.981445,-2157.904541,-2815.828125,17321.574219,30684.810547,965.684753,-39511.042969,-67436.039062,-42940.718750,-66331.843750,-80983.789062,-67235.140625,-44519.132812,-63413.976562
43.032000,47614.402344,-5256.772461,-10166.847656,-2154.909424,-2816.699707,17349.916016,30700.501953,1078.762207,-39510.796875,-67426.359375,-42922.992188,-66333.296875,-80988.078125,-67228.437500,-44499.125000,-63386.351562
43.040000,47601.816406,-5260.572266,-10173.620117,-2151.131836,-2828.143799,17321.841797,30677.121094,976.502991,-39517.304688,-67433.109375,-42943.734375,-66326.476562,-80991.929688,-67231.164062,-44511.351562,-63388.183594
43.048000,47610.378906,-5255.006836,-10162.645508,-2143.889893,-2821.281982,17362.947266,30704.792969,1085.735962,-39513.167969,-67420.234375,-42925.878906,-66323.546875,-80990.406250,-67216.609375,-44491.953125,-63382.371094
43.056000,47600.253906,-5259.857422,-10168.299805,-2147.443848,-2822.354736,17330.246094,30681.054688,975.810120,-39512.988281,-67427.500000,-42936.250000,-66322.054688,-80985.890625,-67212.429688,-44493.359375,-63369.093750
43.064000,47604.656250,-5257.912598,-10167.026367,-2146.594482,-2822.466553,17362.566406,30701.439453,1079.410400,-39515.378906,-67428.617188,-42928.269531,-66331.710938,-80987.414062,-67202.554688,-44486.699219,-63396.140625
43.072000,47593.859375,-5262.562012,-10176.190430,-2155.132812,-2826.624023,17324.121094,30675.578125,973.172607,-39516.320312,-67432.484375,-42932.203125,-66319.882812,-80984.929688,-67203.226562,-44493.898438,-63356.644531
43.080000,47603.562500,-5260.751465,-10174.291016,-2155.579834,-2823.002930,17354.876953,30696.187500,1061.305542,-39513.144531,-67430.515625,-42927.105469,-66315.882812,-80981.890625,-67199.914062,-44490.945312,-63410.042969
43.088000,47601.414062,-5263.545410,-10175.676758,-2156.161133,-2822.712402,17323.718750,30674.796875,974.334900,-39512.519531,-67435.281250,-42926.281250,-66322.703125,-80986.250000,-67201.390625,-44495.839844,-63355.929688
43.096000,47603.113281,-5266.271973,-10176.056641,-2156.854004,-2825.349854,17351.591797,30691.716797,1050.420288,-39510.417969,-67439.125000,-42932.875000,-66328.468750,-80982.695312,-67201.054688,-44501.472656,-63426.808594
43.104000,47588.921875,-5270.541504,-10183.790039,-2160.966553,-2832.345947,17318.400391,30663.128906,979.878113,-39512.273438,-67439.859375,-42927.171875,-66324.265625,-80985.937500,-67202.148438,-44494.968750,-63347.636719
43.112000,47591.984375,-5269.870605,-10184.259766,-2157.859863,-2831.183594,17343.589844,30676.583984,1033.857544,-39516.988281,-67437.312500,-42939.710938,-66321.468750,-80988.304688,-67203.695312,-44508.222656,-63435.546875
43.120000,47587.535156,-5277.090332,-10195.614258,-2162.419434,-2835.922363,17315.583984,30653.697266,992.886841,-39514.597656,-67432.109375,-42926.593750,-66323.664062,-80988.171875,-67199.265625,-44493.875000,-63337.558594
43.128000,47599.113281,-5269.356934,-10179.990234,-2159.111572,-2824.187500,17345.781250,30681.009766,1024.604004,-39513.703125,-67446.609375,-42947.222656,-66327.414062,-80985.781250,-67210.109375,-44510.617188,-63436.039062
43.136000,47590.976562,-5270.764648,-10183.477539,-2159.178467,-2823.293457,17332.347656,30670.392578,1007.191956,-39506.484375,-67431.656250,-42918.992188,-66318.453125,-80982.601562,-67199.828125,-44485.851562,-63337.445312
43.144000,47584.898438,-5274.698730,-10191.568359,-2160.229004,-2831.250732,17339.947266,30670.750000,1008.376587,-39508.250000,-67434.296875,-42945.500000,-66315.656250,-80981.265625,-67206.328125,-44502.414062,-63435.191406
43.152000,47585.187500,-5275.034180,-10194.228516,-2157.748047,-2832.792969,17329.375000,30657.921875,1017.742004,-39505.882812,-67421.132812,-42923.039062,-66312.734375,-80985.648438,-67199.539062,-44481.582031,-63332.617188
43.160000,47588.183594,-5275.771484,-10196.731445,-2158.306885,-2829.507324,17332.480469,30662.480469,991.590454,-39509.457031,-67436.039062,-42952.339844,-66317.539062,-80984.351562,-67213.843750,-44508.671875,-63437.269531
43.168000,47589.457031,-5277.023438,-10195.413086,-2156.339844,-2827.897949,17325.910156,30661.498047,1027.554443,-39504.382812,-67429.937500,-42924.066406,-66327.929688,-80988.726562,-67209.507812,-44486.296875,-63344.777344
43.176000,47582.839844,-5276.285645,-10198.877930,-2155.736328,-2826.020508,17322.914062,30660.021484,981.621582,-39500.785156,-67442.093750,-42951.378906,-66321.601562,-80978.757812,-67218.421875,-44508.984375,-63438.945312
43.184000,47582.886719,-5276.040039,-10197.201172,-2151.981201,-2819.314941,17329.666016,30664.626953,1040.339600,-39501.656250,-67424.195312,-42924.132812,-66309.828125,-80984.484375,-67203.851562,-44482.921875,-63343.859375
43.192000,47581.007812,-5273.782227,-10194.161133,-2149.723633,-2814.688232,17323.541016,30663.687500,967.584656,-39497.453125,-67434.140625,-42949.390625,-66313.937500,-80975.046875,-67209.976562,-44500.378906,-63427.769531
43.200000,47583.847656,-5270.742676,-10186.472656,-2146.750977,-2809.748291,17339.968750,30674.841797,1047.782715,-39496.695312,-67420.750000,-42920.511719,-66315.500000,-80977.484375,-67199.468750,-44474.832031,-63358.746094
43.208000,47579.890625,-5269.110840,-10190.964844,-2147.108643,-2812.050537,17319.292969,30661.474609,960.789734,-39495.375000,-67435.210938,-42946.867188,-66320.421875,-80972.281250,-67210.195312,-44494.859375,-63420.570312
43.216000,47580.292969,-5265.802734,-10187.746094,-2145.409912,-2811.380127,17340.460938,30674.259766,1055.248169,-39502.105469,-67420.039062,-42925.339844,-66317.289062,-80977.304688,-67199.242188,-44476.105469,-63368.804688
43.224000,47580.292969,-5268.351074,-10193.021484,-2153.590576,-2823.226562,17311.089844,30651.728516,949.837402,-39497.523438,-67435.882812,-42946.597656,-66325.445312,-80977.398438,-67209.351562,-44502.972656,-63412.257812
43.232000,47579.488281,-5260.527832,-10180.101562,-2146.952148,-2808.228516,17346.763672,30681.390625,1056.321045,-39494.480469,-67428.593750,-42922.300781,-66313.492188,-80978.203125,-67198.460938,-44483.570312,-63382.015625
43.240000,47568.648438,-5268.261230,-10191.702148,-2155.222168,-2815.604492,17307.425781,30654.724609,943.914185,-39490.281250,-67429.601562,-42931.531250,-66309.023438,-80966.289062,-67195.781250,-44487.546875,-63395.402344
43.248000,47572.960938,-5264.506348,-10187.634766,-2154.283447,-2814.799805,17337.421875,30674.527344,1051.493164,-39497.656250,-67432.820312,-42926.726562,-66313.867188,-80980.679688,-67200.992188,-44488.218750,-63395.605469
43.256000,47559.839844,-5266.897949,-10195.636719,-2153.255371,-2819.203125,17304.810547,30648.599609,942.528381,-39492.917969,-67434.835938,-42932.714844,-66312.554688,-80970.382812,-67201.750000,-44496.871094,-63385.300781
43.264000,47563.664062,-5265.690918,-10194.183594,-2145.230957,-2820.499512,17341.175781,30669.320312,1049.257935,-39501.769531,-67434.140625,-42931.421875,-66315.570312,-80979.835938,-67198.085938,-44495.417969,-63411.652344
43.272000,47553.292969,-5272.195312,-10207.393555,-2152.964844,-2828.635498,17300.988281,30639.525391,941.768372,-39502.773438,-67436.445312,-42939.132812,-66318.585938,-80981.796875,-67198.867188,-44496.554688,-63374.304688
43.280000,47558.453125,-5267.032227,-10201.089844,-2149.187256,-2822.399414,17337.488281,30665.677734,1037.031494,-39504.628906,-67430.117188,-42940.539062,-66304.570312,-80983.882812,-67198.710938,-44496.957031,-63423.992188
43.288000,47553.851562,-5268.797852,-10203.437500,-2151.377686,-2819.046631,17303.513672,30643.347656,946.283447,-39500.425781,-67423.679688,-42934.886719,-66301.242188,-80979.187500,-67194.375000,-44490.320312,-63363.460938
43.296000,47562.546875,-5264.685059,-10198.877930,-2149.522461,-2816.699707,17333.845703,30663.263672,1023.888733,-39501.121094,-67425.625000,-42941.859375,-66305.890625,-80979.742188,-67199.132812,-44495.394531,-63437.984375
43.304000,47554.968750,-5269.289551,-10204.084961,-2153.434082,-2822.779541,17301.367188,30640.798828,955.872375,-39502.683594,-67423.992188,-42932.359375,-66309.195312,-80984.437500,-67200.718750,-44490.542969,-63361.652344
43.312000,47559.058594,-5267.121582,-10199.145508,-2150.215576,-2815.135254,17332.146484,30662.615234,1012.533997,-39505.949219,-67432.085938,-42948.519531,-66313.132812,-80983.476562,-67208.968750,-44501.136719,-63449.070312
43.320000,47549.042969,-5267.635742,-10199.995117,-2149.880127,-2813.190674,17305.414062,30648.667969,964.097778,-39504.339844,-67422.023438,-42934.125000,-66313.554688,-80981.937500,-67201.882812,-44485.378906,-63359.929688
43.328000,47556.621094,-5264.215820,-10193.803711,-2144.694580,-2806.574463,17332.861328,30670.750000,1004.286255,-39505.277344,-67428.304688,-42951.558594,-66307.414062,-80979.382812,-67204.117188,-44493.250000,-63456.089844
43.336000,47557.539062,-5264.640625,-10195.323242,-2144.247559,-2810.105957,17314.242188,30656.826172,991.702209,-39505.972656,-67421.507812,-42931.441406,-66301.507812,-80986.742188,-67196.671875,-44476.730469,-63348.421875
43.344000,47559.730469,-5259.723145,-10193.446289,-2147.622559,-2807.133301,17326.289062,30667.822266,990.986938,-39503.312500,-67430.921875,-42952.812500,-66303.921875,-80975.945312,-67203.578125,-44494.945312,-63451.953125
43.352000,47557.003906,-5259.633789,-10191.299805,-2147.309814,-2808.586182,17315.917969,30658.279297,1003.123962,-39504.316406,-67420.460938,-42928.023438,-66304.101562,-80979.406250,-67195.890625,-44477.265625,-63348.843750
43.360000,47561.113281,-5259.208984,-10187.634766,-2142.548828,-2811.849365,17323.675781,30662.636719,981.822754,-39502.527344,-67427.617188,-42950.261719,-66303.609375,-80977.710938,-67196.476562,-44504.246094,-63449.359375
43.368000,47553.539062,-5261.198242,-10191.344727,-2138.503174,-2810.173096,17324.880859,30657.541016,1020.603027,-39503.511719,-67418.851562,-42922.726562,-66306.625000,-80982.851562,-67183.195312,-44474.406250,-63348.664062
43.376000,47557.875000,-5265.042969,-10201.247070,-2147.868652,-2816.811523,17316.500000,30646.990234,966.467102,-39509.679688,-67437.093750,-42956.699219,-66302.921875,-80984.640625,-67196.562500,-44505.675781,-63441.335938
43.384000,47556.109375,-5259.991211,-10197.759766,-2144.918213,-2818.688965,17323.072266,30651.058594,1024.827515,-39505.433594,-67425.398438,-42925.074219,-66295.679688,-80987.546875,-67185.523438,-44482.117188,-63357.046875
43.392000,47550.742188,-5261.421875,-10198.094727,-2146.236816,-2821.125488,17310.398438,30643.236328,950.440857,-39505.570312,-67432.125000,-42948.429688,-66296.367188,-80981.625000,-67190.328125,-44504.714844,-63439.324219
43.400000,47553.894531,-5259.097168,-10191.769531,-2138.905518,-2809.949463,17331.990234,30657.406250,1036.070435,-39507.914062,-67419.273438,-42923.867188,-66295.898438,-80987.476562,-67179.460938,-44477.042969,-63364.023438
43.408000,47551.078125,-5265.512207,-10197.513672,-2140.894775,-2808.608398,17314.197266,30646.410156,950.440857,-39503.332031,-67432.421875,-42948.453125,-66296.500000,-80976.078125,-67184.382812,-44494.140625,-63423.343750
43.416000,47555.304688,-5266.406250,-10198.295898,-2143.889893,-2806.082764,17334.046875,30660.132812,1040.272583,-39504.003906,-67430.320312,-42929.339844,-66300.195312,-80981.757812,-67180.445312,-44472.417969,-63372.714844
43.424000,47549.671875,-5269.535645,-10200.754883,-2145.946289,-2811.268311,17310.017578,30644.822266,937.834473,-39504.585938,-67442.007812,-42950.843750,-66305.625000,-80976.414062,-67192.117188,-44491.863281,-63416.703125
43.432000,47551.527344,-5268.306152,-10198.274414,-2141.922852,-2812.788330,17339.275391,30659.843750,1047.760376,-39500.875000,-67429.914062,-42927.039062,-66286.445312,-80977.687500,-67180.421875,-44472.796875,-63383.511719
43.440000,47548.308594,-5270.764648,-10204.308594,-2143.733398,-2815.604492,17306.576172,30636.955078,942.550720,-39506.484375,-67438.921875,-42949.281250,-66289.414062,-80979.835938,-67188.382812,-44492.421875,-63396.519531
43.448000,47552.351562,-5269.513184,-10201.023438,-2143.688721,-2812.363525,17334.716797,30656.267578,1044.117065,-39501.210938,-67431.320312,-42933.765625,-66288.187500,-80976.500000,-67180.914062,-44479.703125,-63394.285156
43.456000,47544.777344,-5271.390625,-10203.258789,-2148.114502,-2814.978760,17297.457031,30632.976562,936.739258,-39504.117188,-67438.296875,-42947.960938,-66290.023438,-80978.046875,-67189.140625,-44496.890625,-63388.453125
43.464000,47551.593750,-5269.468262,-10199.145508,-2144.247559,-2810.396484,17333.375000,30657.361328,1042.641846,-39505.769531,-67431.656250,-42939.625000,-66291.695312,-80981.640625,-67184.562500,-44488.285156,-63411.855469
43.472000,47541.644531,-5275.391602,-10208.913086,-2147.756836,-2815.760986,17298.865234,30631.835938,941.209595,-39504.742188,-67434.679688,-42944.292969,-66294.804688,-80981.468750,-67185.187500,-44489.558594,-63375.601562
43.480000,47553.761719,-5266.853516,-10196.083984,-2143.174561,-2803.937012,17339.812500,30662.837891,1034.595215,-39500.539062,-67431.257812,-42940.515625,-66294.109375,-80976.414062,-67179.062500,-44482.652344,-63421.199219
43.488000,47542.207031,-5271.726074,-10205.583008,-2148.718018,-2814.509277,17297.412109,30634.228516,943.422424,-39496.648438,-67427.656250,-42935.464844,-66282.820312,-80972.054688,-67175.125000,-44480.484375,-63364.023438
43.496000,47544.171875,-5270.027344,-10203.191406,-2147.376709,-2816.811523,17327.093750,30650.947266,1020.960632,-39502.105469,-67432.734375,-42946.039062,-66288.164062,-80977.421875,-67180.312500,-44494.007812,-63435.503906
43.504000,47532.394531,-5278.610352,-10216.535156,-2157.010498,-2826.333496,17288.806641,30617.822266,950.642029,-39504.742188,-67429.242188,-42938.574219,-66283.335938,-80979.765625,-67178.125000,-44489.628906,-63352.933594
43.512000,47551.527344,-5269.870605,-10204.420898,-2149.634277,-2814.866943,17326.625000,30646.230469,1008.242493,-39505.523438,-67446.414062,-42955.851562,-66293.148438,-80982.718750,-67192.945312,-44508.359375,-63447.773438
43.520000,47541.289062,-5271.166992,-10206.700195,-2146.080322,-2810.105957,17306.128906,30634.898438,964.298950,-39497.453125,-67428.281250,-42932.023438,-66289.593750,-80974.875000,-67176.132812,-44482.988281,-63349.917969
43.528000,47541.265625,-5270.139160,-10203.548828,-2142.995850,-2805.032227,17328.324219,30651.394531,1001.805176,-39499.289062,-67433.468750,-42950.554688,-66288.609375,-80969.328125,-67176.492188,-44492.824219,-63442.320312
43.536000,47542.539062,-5273.648438,-10207.683594,-2151.511963,-2811.491943,17301.501953,30633.625000,980.816895,-39497.812500,-67430.609375,-42928.804688,-66283.226562,-80974.132812,-67176.046875,-44478.699219,-63341.558594
43.544000,47546.609375,-5269.513184,-10199.950195,-2148.136719,-2805.769775,17319.337891,30650.232422,984.616699,-39495.867188,-67438.632812,-42947.179688,-66280.140625,-80966.289062,-67182.570312,-44499.527344,-63444.218750
43.552000,47540.058594,-5272.620117,-10209.337891,-2151.668213,-2814.151611,17306.552734,30633.535156,988.438843,-39490.546875,-67424.796875,-42918.500000,-66278.890625,-80966.265625,-67168.671875,-44476.707031,-63342.964844
43.560000,47533.800781,-5275.480957,-10213.495117,-2154.015381,-2821.997070,17310.308594,30633.982422,962.756714,-39499.957031,-67438.007812,-42952.855469,-66281.304688,-80970.554688,-67180.023438,-44508.960938,-63448.578125
43.568000,47531.500000,-5276.285645,-10214.836914,-2148.784912,-2816.498535,17312.296875,30632.708984,1003.481567,-39496.875000,-67422.382812,-42921.519531,-66276.718750,-80970.062500,-67164.734375,-44475.164062,-63338.382812
43.576000,47535.296875,-5275.548340,-10210.634766,-2147.846191,-2811.625977,17312.677734,30638.429688,953.212524,-39494.148438,-67437.359375,-42947.066406,-66280.789062,-80962.195312,-67173.226562,-44496.625000,-63435.210938
43.584000,47532.214844,-5277.671387,-10213.629883,-2147.712158,-2814.084717,17315.560547,30636.843750,1011.327026,-39492.851562,-67418.132812,-42917.226562,-66266.242188,-80964.703125,-67159.101562,-44468.996094,-63345.804688
43.592000,47527.386719,-5279.370117,-10214.032227,-2147.376709,-2812.765869,17307.156250,30632.664062,940.047302,-39492.222656,-67428.796875,-42946.597656,-66268.851562,-80959.539062,-67167.617188,-44495.015625,-63425.601562
43.600000,47530.000000,-5276.397461,-10210.120117,-2145.946289,-2809.748291,17323.832031,30643.884766,1017.294922,-39493.140625,-67419.031250,-42918.792969,-66269.882812,-80964.679688,-67157.406250,-44465.597656,-63355.953125
43.608000,47520.902344,-5281.471191,-10217.228516,-2151.914307,-2816.386963,17302.216797,30627.812500,924.043457,-39494.773438,-67433.539062,-42944.562500,-66270.148438,-80960.968750,-67168.671875,-44489.695312,-63422.671875
43.616000,47524.835938,-5282.723145,-10217.228516,-2145.677979,-2815.224609,17326.177734,30637.468750,1018.121948,-39493.343750,-67423.101562,-42920.109375,-66268.500000,-80962.195312,-67156.507812,-44465.195312,-63368.714844
43.624000,47515.761719,-5285.874512,-10226.616211,-2145.365234,-2826.154541,17296.427734,30612.099609,919.193115,-39499.042969,-67431.390625,-42945.992188,-66272.992188,-80965.125000,-67163.234375,-44489.089844,-63407.496094
43.632000,47521.640625,-5282.968750,-10223.040039,-2145.968750,-2826.422852,17321.082031,30633.177734,1019.105408,-39500.761719,-67422.851562,-42927.398438,-66259.937500,-80972.546875,-67159.835938,-44479.992188,-63382.304688
43.640000,47513.773438,-5289.786133,-10231.734375,-2155.915039,-2830.580322,17284.693359,30610.757812,912.286438,-39501.433594,-67434.070312,-42944.585938,-66263.687500,-80970.757812,-67172.203125,-44497.605469,-63400.367188
43.648000,47519.765625,-5283.349121,-10215.440430,-2151.176514,-2811.491943,17323.718750,30646.923828,1016.914978,-39498.617188,-67431.078125,-42927.242188,-66267.046875,-80969.398438,-67168.531250,-44485.558594,-63399.003906
43.656000,47514.265625,-5288.757812,-10223.978516,-2158.217285,-2815.872803,17285.185547,30621.263672,901.535278,-39493.675781,-67434.765625,-42935.175781,-66264.539062,-80955.289062,-67166.859375,-44489.718750,-63392.230469
43.664000,47521.238281,-5285.583984,-10218.837891,-2159.871338,-2817.370361,17316.589844,30640.263672,998.653564,-39493.363281,-67431.125000,-42927.171875,-66272.476562,-80956.187500,-67167.234375,-44490.992188,-63427.210938
43.672000,47511.648438,-5288.556641,-10222.167969,-2158.217285,-2820.790039,17288.404297,30620.503906,907.905518,-39491.285156,-67432.398438,-42930.414062,-66269.906250,-80958.421875,-67167.882812,-44489.515625,-63386.195312
43.680000,47515.761719,-5285.069824,-10219.642578,-2152.428223,-2817.370361,17327.876953,30643.392578,1006.990784,-39494.234375,-67433.578125,-42930.101562,-66277.484375,-80963.070312,-67164.648438,-44487.929688,-63425.289062
43.688000,47506.777344,-5289.003906,-10227.242188,-2155.848145,-2822.734863,17294.082031,30619.722656,915.840393,-39494.011719,-67424.148438,-42926.703125,-66259.757812,-80960.234375,-67156.062500,-44476.460938,-63362.882812
43.696000,47512.523438,-5286.053223,-10221.295898,-2153.098877,-2820.700684,17324.367188,30641.068359,993.333862,-39495.578125,-67424.929688,-42935.578125,-66258.171875,-80958.640625,-67157.382812,-44485.359375,-63431.812500
43.704000,47504.921875,-5291.663574,-10230.594727,-2161.056152,-2829.328613,17288.537109,30616.726562,919.707214,-39502.417969,-67427.750000,-42932.761719,-66261.765625,-80965.125000,-67158.273438,-44481.335938,-63360.488281
43.712000,47509.636719,-5287.931152,-10223.486328,-2158.239746,-2819.806641,17320.031250,30641.537109,977.710022,-39497.476562,-67430.539062,-42938.214844,-66259.312500,-80958.867188,-67157.937500,-44493.695312,-63444.554688
43.720000,47504.429688,-5291.976562,-10228.851562,-2155.959961,-2821.952393,17296.494141,30619.587891,934.861694,-39492.671875,-67426.585938,-42916.847656,-66265.703125,-80958.484375,-67150.765625,-44476.910156,-63349.203125
43.728000,47511.335938,-5291.306152,-10226.012695,-2153.434082,-2820.924316,17321.394531,30635.457031,964.745972,-39491.128906,-67432.195312,-42934.527344,-66260.312500,-80954.265625,-67153.875000,-44489.851562,-63446.253906
43.736000,47499.691406,-5295.172852,-10229.767578,-2157.144531,-2828.121582,17299.310547,30619.207031,944.540039,-39496.023438,-67421.062500,-42917.339844,-66252.875000,-80961.531250,-67146.296875,-44474.785156,-63343.750000
43.744000,47501.660156,-5293.228516,-10224.559570,-2157.591553,-2824.701660,17313.371094,30633.066406,945.881104,-39493.855469,-67429.578125,-42936.250000,-66255.960938,-80955.046875,-67154.343750,-44494.054688,-63451.394531
43.752000,47496.585938,-5294.904785,-10231.466797,-2161.368896,-2826.422852,17298.707031,30618.671875,953.279541,-39492.960938,-67423.609375,-42911.816406,-66254.437500,-80956.656250,-67147.929688,-44471.835938,-63346.585938
43.760000,47495.378906,-5295.687012,-10234.282227,-2161.123047,-2828.926270,17304.765625,30621.263672,929.653748,-39497.656250,-67432.796875,-42940.183594,-66258.976562,-80955.265625,-67156.773438,-44495.082031,-63450.656250
43.768000,47491.578125,-5297.854980,-10233.456055,-2161.547852,-2829.395508,17302.285156,30618.492188,961.281494,-39501.054688,-67427.031250,-42919.371094,-66269.750000,-80965.304688,-67152.820312,-44478.496094,-63356.578125
43.776000,47494.238281,-5299.151367,-10237.344727,-2166.688721,-2834.067139,17295.109375,30613.619141,911.146484,-39494.214844,-67436.664062,-42942.929688,-66256.132812,-80955.648438,-67162.234375,-44501.453125,-63452.355469
43.784000,47491.289062,-5301.766602,-10244.921875,-2163.268799,-2832.792969,17304.787109,30611.742188,971.540955,-39498.750000,-67432.437500,-42923.304688,-66260.921875,-80968.679688,-67162.742188,-44485.402344,-63367.171875
43.792000,47496.226562,-5301.319824,-10243.447266,-2154.663574,-2818.152588,17303.333984,30614.669922,907.972534,-39496.089844,-67440.132812,-42951.269531,-66258.125000,-80960.632812,-67168.867188,-44501.226562,-63442.992188
43.800000,47496.628906,-5303.867676,-10246.218750,-2153.858887,-2815.984619,17311.806641,30620.503906,982.716797,-39489.566406,-67428.531250,-42922.746094,-66257.703125,-80956.812500,-67157.515625,-44467.992188,-63369.093750
43.808000,47483.957031,-5302.817383,-10244.698242,-2151.064941,-2816.431641,17297.791016,30610.513672,897.377808,-39489.789062,-67439.039062,-42946.195312,-66258.195312,-80952.562500,-67167.390625,-44492.578125,-63433.378906
43.816000,47489.992188,-5302.347656,-10247.202148,-2150.863770,-2818.532715,17313.863281,30619.923828,986.561279,-39486.589844,-67422.828125,-42920.847656,-66252.468750,-80954.351562,-67154.539062,-44464.503906,-63376.492188
43.824000,47484.066406,-5302.124512,-10250.062500,-2150.841309,-2820.544189,17290.392578,30604.164062,886.693726,-39487.062500,-67434.945312,-42946.464844,-66262.218750,-80952.742188,-67165.203125,-44485.558594,-63422.292969
43.832000,47492.496094,-5295.620117,-10242.127930,-2150.237793,-2814.576416,17318.064453,30624.035156,987.812988,-39484.582031,-67420.304688,-42921.429688,-66248.757812,-80955.109375,-67154.898438,-44464.214844,-63393.257812
43.840000,47485.117188,-5297.184570,-10247.268555,-2152.271729,-2819.605469,17283.621094,30600.007812,879.317627,-39484.582031,-67427.789062,-42941.097656,-66254.835938,-80953.992188,-67163.882812,-44485.871094,-63416.503906
43.848000,47491.464844,-5292.826172,-10240.965820,-2147.801514,-2814.866943,17315.740234,30623.386719,985.913086,-39483.105469,-67417.156250,-42923.304688,-66249.812500,-80956.562500,-67156.171875,-44472.910156,-63411.406250
43.856000,47481.453125,-5293.563477,-10241.458008,-2151.444824,-2819.717285,17279.820312,30603.986328,877.127136,-39481.117188,-67420.687500,-42932.359375,-66251.085938,-80952.523438,-67160.421875,-44484.621094,-63402.781250
43.864000,47490.035156,-5287.841797,-10232.628906,-2142.906494,-2805.568604,17320.769531,30634.943359,983.163818,-39481.363281,-67416.593750,-42925.074219,-66260.273438,-80953.835938,-67157.335938,-44476.039062,-63428.351562
43.872000,47481.230469,-5293.832031,-10241.122070,-2148.784912,-2804.585205,17284.626953,30610.802734,883.676208,-39476.957031,-67422.312500,-42929.363281,-66255.625000,-80946.890625,-67158.718750,-44473.757812,-63392.250000
43.880000,47489.296875,-5287.975586,-10234.618164,-2142.481689,-2798.661865,17322.757812,30636.843750,980.481628,-39475.750000,-67425.492188,-42928.535156,-66249.679688,-80945.773438,-67158.031250,-44471.230469,-63437.113281
43.888000,47479.195312,-5292.245117,-10243.402344,-2147.041504,-2809.323730,17286.146484,30607.785156,889.130066,-39473.628906,-67419.968750,-42922.769531,-66246.882812,-80943.734375,-67152.664062,-44468.773438,-63378.660156
43.896000,47483.621094,-5288.377930,-10238.551758,-2144.158203,-2805.032227,17319.853516,30632.507812,967.718750,-39475.414062,-67420.773438,-42929.093750,-66247.578125,-80945.414062,-67152.304688,-44473.601562,-63445.582031
43.904000,47477.652344,-5289.987305,-10243.536133,-2143.800537,-2811.648193,17292.070312,30610.757812,900.574158,-39479.351562,-67418.132812,-42925.230469,-66250.257812,-80952.070312,-67150.921875,-44469.062500,-63371.933594
43.912000,47484.226562,-5288.512207,-10245.749023,-2143.174561,-2809.144775,17317.595703,30627.880859,956.073547,-39476.042969,-67425.937500,-42937.632812,-66257.632812,-80946.890625,-67153.960938,-44481.445312,-63454.882812
43.920000,47479.039062,-5291.060059,-10246.709961,-2147.868652,-2805.635742,17289.833984,30610.132812,908.263123,-39473.851562,-67414.781250,-42918.500000,-66245.070312,-80946.773438,-67148.304688,-44462.292969,-63363.039062
43.928000,47482.480469,-5288.914551,-10242.932617,-2146.102783,-2801.947510,17308.074219,30627.812500,940.181458,-39472.554688,-67423.726562,-42933.519531,-66245.429688,-80942.976562,-67157.828125,-44480.015625,-63460.828125
43.936000,47473.027344,-5289.093262,-10250.308594,-2147.443848,-2811.469482,17282.949219,30607.382812,918.209656,-39469.695312,-67413.914062,-42911.683594,-66246.414062,-80943.398438,-67150.296875,-44459.320312,-63362.570312
43.944000,47468.578125,-5287.595703,-10253.997070,-2148.315674,-2817.705566,17293.031250,30611.652344,925.742188,-39476.378906,-67418.648438,-42937.074219,-66241.585938,-80944.382812,-67155.546875,-44489.402344,-63460.625000
43.952000,47467.550781,-5287.751953,-10253.750977,-2149.165039,-2816.722168,17282.279297,30602.800781,931.486572,-39476.332031,-67409.773438,-42911.929688,-66239.304688,-80951.757812,-67145.734375,-44466.558594,-63355.820312
