/workspace/s59/w_native_ptd.py:364: FutureWarning: `torch.cuda.amp.GradScaler(args...)` is deprecated. Please use `torch.amp.GradScaler('cuda', args...)` instead.
  scaler = torch.cuda.amp.GradScaler(enabled=use_amp)
{"step": 1, "ce_full": 5.640987, "psi_dir": 0.504966, "psi_entropy": 0.93908, "tension": 0.262593, "phi": 0.035845, "curiosity_ema": 0.0, "w_native_err": null, "wall_s": 0.63, "gpu_mem_gb": 7.486}
{"step": 388, "ce_full": 0.074118, "psi_dir": 0.593279, "psi_entropy": 0.296699, "tension": 1.029162, "phi": 0.325062, "curiosity_ema": 0.00137427, "w_native_err": 0.00250042, "wall_s": 37.58, "gpu_mem_gb": 9.738}
{"step": 392, "ce_full": 0.074571, "psi_dir": 0.592766, "psi_entropy": 0.30221, "tension": 1.070583, "phi": 0.320217, "curiosity_ema": 0.00132349, "w_native_err": 0.00086646, "wall_s": 37.96, "gpu_mem_gb": 9.738}
{"step": 396, "ce_full": 0.098414, "psi_dir": 0.587711, "psi_entropy": 0.258864, "tension": 1.10351, "phi": 0.317831, "curiosity_ema": 0.00125865, "w_native_err": 0.00067503, "wall_s": 38.34, "gpu_mem_gb": 9.738}
{"step": 400, "ce_full": 0.100428, "psi_dir": 0.583171, "psi_entropy": 0.260756, "tension": 1.112767, "phi": 0.29834, "curiosity_ema": 0.00118148, "w_native_err": 0.00048694, "wall_s": 38.72, "gpu_mem_gb": 9.738}
{"step": 404, "ce_full": 0.073756, "psi_dir": 0.583939, "psi_entropy": 0.249604, "tension": 1.107118, "phi": 0.304922, "curiosity_ema": 0.00109049, "w_native_err": 0.0002716, "wall_s": 39.1, "gpu_mem_gb": 9.738}
{"step": 408, "ce_full": 0.090175, "psi_dir": 0.588796, "psi_entropy": 0.280071, "tension": 1.113668, "phi": 0.377578, "curiosity_ema": 0.00110302, "w_native_err": 0.00121575, "wall_s": 39.47, "gpu_mem_gb": 9.738}
{"step": 412, "ce_full": 0.073756, "psi_dir": 0.566862, "psi_entropy": 0.266411, "tension": 1.145, "phi": 0.370956, "curiosity_ema": 0.00107302, "w_native_err": 0.00080307, "wall_s": 39.85, "gpu_mem_gb": 9.738}
{"step": 416, "ce_full": 0.048729, "psi_dir": 0.54571, "psi_entropy": 0.305081, "tension": 1.167254, "phi": 0.332955, "curiosity_ema": 0.00112155, "w_native_err": 0.00155831, "wall_s": 40.23, "gpu_mem_gb": 9.738}
{"step": 420, "ce_full": 0.067203, "psi_dir": 0.571793, "psi_entropy": 0.281132, "tension": 1.188183, "phi": 0.356976, "curiosity_ema": 0.00112379, "w_native_err": 0.001144, "wall_s": 40.61, "gpu_mem_gb": 9.738}
{"step": 424, "ce_full": 0.047659, "psi_dir": 0.578994, "psi_entropy": 0.271945, "tension": 1.173, "phi": 0.370008, "curiosity_ema": 0.00102517, "w_native_err": 0.00013755, "wall_s": 40.99, "gpu_mem_gb": 9.738}
{"step": 428, "ce_full": 0.042368, "psi_dir": 0.552089, "psi_entropy": 0.232894, "tension": 1.198571, "phi": 0.408578, "curiosity_ema": 0.00098483, "w_native_err": 0.00062181, "wall_s": 41.36, "gpu_mem_gb": 9.738}
{"step": 432, "ce_full": 0.051316, "psi_dir": 0.548871, "psi_entropy": 0.2948, "tension": 1.183647, "phi": 0.421705, "curiosity_ema": 0.00093227, "w_native_err": 0.00045922, "wall_s": 41.74, "gpu_mem_gb": 9.738}
{"step": 436, "ce_full": 0.04934, "psi_dir": 0.575158, "psi_entropy": 0.31372, "tension": 1.189208, "phi": 0.435592, "curiosity_ema": 0.00087461, "w_native_err": 0.00035569, "wall_s": 42.13, "gpu_mem_gb": 9.738}
{"step": 440, "ce_full": 0.041305, "psi_dir": 0.589522, "psi_entropy": 0.331547, "tension": 1.220821, "phi": 0.4373, "curiosity_ema": 0.00081855, "w_native_err": 0.00031394, "wall_s": 42.51, "gpu_mem_gb": 9.738}
{"step": 444, "ce_full": 0.041538, "psi_dir": 0.569003, "psi_entropy": 0.336081, "tension": 1.222891, "phi": 0.43558, "curiosity_ema": 0.00078991, "w_native_err": 0.00053222, "wall_s": 42.9, "gpu_mem_gb": 9.738}
{"step": 448, "ce_full": 0.040899, "psi_dir": 0.575135, "psi_entropy": 0.270631, "tension": 1.249102, "phi": 0.424991, "curiosity_ema": 0.00077072, "w_native_err": 0.00059799, "wall_s": 43.29, "gpu_mem_gb": 9.738}
{"step": 452, "ce_full": 0.045732, "psi_dir": 0.560457, "psi_entropy": 0.240485, "tension": 1.246486, "phi": 0.410081, "curiosity_ema": 0.00078308, "w_native_err": 0.00089431, "wall_s": 43.67, "gpu_mem_gb": 9.738}
{"step": 456, "ce_full": 0.039858, "psi_dir": 0.569421, "psi_entropy": 0.315703, "tension": 1.25156, "phi": 0.448326, "curiosity_ema": 0.00082266, "w_native_err": 0.00117886, "wall_s": 44.06, "gpu_mem_gb": 9.738}
{"step": 460, "ce_full": 0.031568, "psi_dir": 0.590356, "psi_entropy": 0.256547, "tension": 1.269726, "phi": 0.459451, "curiosity_ema": 0.00082779, "w_native_err": 0.00087401, "wall_s": 44.44, "gpu_mem_gb": 9.738}
{"step": 464, "ce_full": 0.037764, "psi_dir": 0.58484, "psi_entropy": 0.230009, "tension": 1.277794, "phi": 0.45167, "curiosity_ema": 0.00085976, "w_native_err": 0.00114746, "wall_s": 44.82, "gpu_mem_gb": 9.738}
{"step": 468, "ce_full": 0.048617, "psi_dir": 0.587759, "psi_entropy": 0.358834, "tension": 1.30588, "phi": 0.47184, "curiosity_ema": 0.00099539, "w_native_err": 0.00221605, "wall_s": 45.2, "gpu_mem_gb": 9.738}
{"step": 472, "ce_full": 0.049145, "psi_dir": 0.572455, "psi_entropy": 0.260663, "tension": 1.308884, "phi": 0.474936, "curiosity_ema": 0.00102496, "w_native_err": 0.00129109, "wall_s": 45.58, "gpu_mem_gb": 9.738}
{"step": 476, "ce_full": 0.041909, "psi_dir": 0.542547, "psi_entropy": 0.319426, "tension": 1.34572, "phi": 0.53302, "curiosity_ema": 0.00109737, "w_native_err": 0.00174906, "wall_s": 45.96, "gpu_mem_gb": 9.738}
{"step": 480, "ce_full": 0.047058, "psi_dir": 0.540797, "psi_entropy": 0.284917, "tension": 1.348031, "phi": 0.48682, "curiosity_ema": 0.00119165, "w_native_err": 0.00204014, "wall_s": 46.34, "gpu_mem_gb": 9.738}
{"step": 484, "ce_full": 0.058062, "psi_dir": 0.56828, "psi_entropy": 0.294852, "tension": 1.321702, "phi": 0.432097, "curiosity_ema": 0.00114142, "w_native_err": 0.00068938, "wall_s": 46.73, "gpu_mem_gb": 9.738}
{"step": 488, "ce_full": 0.047648, "psi_dir": 0.578914, "psi_entropy": 0.229109, "tension": 1.364645, "phi": 0.449486, "curiosity_ema": 0.00118534, "w_native_err": 0.00158059, "wall_s": 47.11, "gpu_mem_gb": 9.738}
{"step": 492, "ce_full": 0.056634, "psi_dir": 0.564017, "psi_entropy": 0.325324, "tension": 1.393819, "phi": 0.471473, "curiosity_ema": 0.00126323, "w_native_err": 0.00196424, "wall_s": 47.49, "gpu_mem_gb": 9.738}
{"step": 496, "ce_full": 0.113905, "psi_dir": 0.572008, "psi_entropy": 0.266146, "tension": 1.430972, "phi": 0.476234, "curiosity_ema": 0.00125549, "w_native_err": 0.00118587, "wall_s": 47.87, "gpu_mem_gb": 9.738}
{"step": 500, "ce_full": 0.080771, "psi_dir": 0.543272, "psi_entropy": 0.319223, "tension": 1.492511, "phi": 0.539329, "curiosity_ema": 0.00147406, "w_native_err": 0.00344115, "wall_s": 48.25, "gpu_mem_gb": 9.738}
{"step": 504, "ce_full": 0.043908, "psi_dir": 0.542473, "psi_entropy": 0.299688, "tension": 1.514373, "phi": 0.611803, "curiosity_ema": 0.00169227, "w_native_err": 0.00365618, "wall_s": 48.63, "gpu_mem_gb": 9.738}
{"step": 508, "ce_full": 0.079639, "psi_dir": 0.575203, "psi_entropy": 0.294575, "tension": 1.498423, "phi": 0.578984, "curiosity_ema": 0.0015882, "w_native_err": 0.00065156, "wall_s": 49.01, "gpu_mem_gb": 9.738}
{"step": 512, "ce_full": 0.077082, "psi_dir": 0.580837, "psi_entropy": 0.273041, "tension": 1.49198, "phi": 0.561159, "curiosity_ema": 0.00147533, "w_native_err": 0.00045956, "wall_s": 49.39, "gpu_mem_gb": 9.738}
{"step": 516, "ce_full": 0.073394, "psi_dir": 0.593785, "psi_entropy": 0.312568, "tension": 1.543057, "phi": 0.552768, "curiosity_ema": 0.00139347, "w_native_err": 0.00065673, "wall_s": 49.77, "gpu_mem_gb": 9.738}
{"step": 520, "ce_full": 0.049487, "psi_dir": 0.583025, "psi_entropy": 0.334472, "tension": 1.580961, "phi": 0.553508, "curiosity_ema": 0.00132242, "w_native_err": 0.0006829, "wall_s": 50.15, "gpu_mem_gb": 9.738}
{"step": 524, "ce_full": 0.04485, "psi_dir": 0.576829, "psi_entropy": 0.283406, "tension": 1.570172, "phi": 0.531585, "curiosity_ema": 0.00123089, "w_native_err": 0.00040711, "wall_s": 50.53, "gpu_mem_gb": 9.738}
{"step": 528, "ce_full": 0.044, "psi_dir": 0.575137, "psi_entropy": 0.326866, "tension": 1.612565, "phi": 0.546817, "curiosity_ema": 0.00120324, "w_native_err": 0.00095439, "wall_s": 50.92, "gpu_mem_gb": 9.738}
{"step": 532, "ce_full": 0.03356, "psi_dir": 0.578004, "psi_entropy": 0.267349, "tension": 1.626669, "phi": 0.549583, "curiosity_ema": 0.001126, "w_native_err": 0.00043089, "wall_s": 51.31, "gpu_mem_gb": 9.738}
{"step": 536, "ce_full": 0.031192, "psi_dir": 0.587339, "psi_entropy": 0.326228, "tension": 1.624698, "phi": 0.573893, "curiosity_ema": 0.00108997, "w_native_err": 0.00076568, "wall_s": 51.69, "gpu_mem_gb": 9.738}
{"step": 540, "ce_full": 0.031803, "psi_dir": 0.568333, "psi_entropy": 0.324513, "tension": 1.631666, "phi": 0.570374, "curiosity_ema": 0.00101366, "w_native_err": 0.00032686, "wall_s": 52.08, "gpu_mem_gb": 9.738}
{"step": 544, "ce_full": 0.026241, "psi_dir": 0.548441, "psi_entropy": 0.283211, "tension": 1.638923, "phi": 0.547369, "curiosity_ema": 0.00102512, "w_native_err": 0.0011283, "wall_s": 52.46, "gpu_mem_gb": 9.738}
{"step": 548, "ce_full": 0.029578, "psi_dir": 0.557805, "psi_entropy": 0.316279, "tension": 1.689629, "phi": 0.559872, "curiosity_ema": 0.00096369, "w_native_err": 0.00041077, "wall_s": 52.84, "gpu_mem_gb": 9.738}
{"step": 552, "ce_full": 0.035593, "psi_dir": 0.56673, "psi_entropy": 0.321365, "tension": 1.656419, "phi": 0.606599, "curiosity_ema": 0.00088996, "w_native_err": 0.00022639, "wall_s": 53.22, "gpu_mem_gb": 9.738}
{"step": 556, "ce_full": 0.028009, "psi_dir": 0.580613, "psi_entropy": 0.318072, "tension": 1.616193, "phi": 0.631888, "curiosity_ema": 0.00098908, "w_native_err": 0.00188118, "wall_s": 53.6, "gpu_mem_gb": 9.738}
{"step": 560, "ce_full": 0.024867, "psi_dir": 0.561187, "psi_entropy": 0.339115, "tension": 1.62194, "phi": 0.594846, "curiosity_ema": 0.00110845, "w_native_err": 0.00218279, "wall_s": 53.98, "gpu_mem_gb": 9.738}
{"step": 564, "ce_full": 0.028532, "psi_dir": 0.544512, "psi_entropy": 0.301764, "tension": 1.612448, "phi": 0.589715, "curiosity_ema": 0.00116553, "w_native_err": 0.00167925, "wall_s": 54.37, "gpu_mem_gb": 9.738}
{"step": 568, "ce_full": 0.03961, "psi_dir": 0.561321, "psi_entropy": 0.320402, "tension": 1.611624, "phi": 0.609545, "curiosity_ema": 0.00108877, "w_native_err": 0.00039788, "wall_s": 54.75, "gpu_mem_gb": 9.738}
{"step": 572, "ce_full": 0.036687, "psi_dir": 0.567973, "psi_entropy": 0.335002, "tension": 1.710197, "phi": 0.608505, "curiosity_ema": 0.00107153, "w_native_err": 0.00091636, "wall_s": 55.13, "gpu_mem_gb": 9.738}
{"step": 576, "ce_full": 0.032089, "psi_dir": 0.578734, "psi_entropy": 0.282037, "tension": 1.770339, "phi": 0.614071, "curiosity_ema": 0.00134977, "w_native_err": 0.00385394, "wall_s": 55.51, "gpu_mem_gb": 9.738}
{"step": 580, "ce_full": 0.039039, "psi_dir": 0.574247, "psi_entropy": 0.356303, "tension": 1.786291, "phi": 0.595189, "curiosity_ema": 0.00170793, "w_native_err": 0.00493142, "wall_s": 55.89, "gpu_mem_gb": 9.738}
{"step": 584, "ce_full": 0.043511, "psi_dir": 0.570084, "psi_entropy": 0.338825, "tension": 1.776479, "phi": 0.626793, "curiosity_ema": 0.00178493, "w_native_err": 0.00247795, "wall_s": 56.27, "gpu_mem_gb": 9.738}
{"step": 588, "ce_full": 0.035435, "psi_dir": 0.558503, "psi_entropy": 0.292172, "tension": 1.773249, "phi": 0.616563, "curiosity_ema": 0.00171342, "w_native_err": 0.00106976, "wall_s": 56.65, "gpu_mem_gb": 9.738}
{"step": 592, "ce_full": 0.058358, "psi_dir": 0.544605, "psi_entropy": 0.365287, "tension": 1.742016, "phi": 0.637564, "curiosity_ema": 0.00164473, "w_native_err": 0.00102656, "wall_s": 57.03, "gpu_mem_gb": 9.738}
{"step": 596, "ce_full": 0.114718, "psi_dir": 0.553201, "psi_entropy": 0.294222, "tension": 1.75996, "phi": 0.663049, "curiosity_ema": 0.00157226, "w_native_err": 0.00092005, "wall_s": 57.41, "gpu_mem_gb": 9.738}
{"step": 600, "ce_full": 0.07667, "psi_dir": 0.589331, "psi_entropy": 0.317573, "tension": 1.852022, "phi": 0.608584, "curiosity_ema": 0.00148099, "w_native_err": 0.00065957, "wall_s": 57.79, "gpu_mem_gb": 9.738}
{"step": 604, "ce_full": 0.073946, "psi_dir": 0.587519, "psi_entropy": 0.316268, "tension": 1.891186, "phi": 0.620437, "curiosity_ema": 0.00144262, "w_native_err": 0.0010973, "wall_s": 58.18, "gpu_mem_gb": 9.738}
{"step": 608, "ce_full": 0.046213, "psi_dir": 0.582218, "psi_entropy": 0.277739, "tension": 1.94281, "phi": 0.616885, "curiosity_ema": 0.00144015, "w_native_err": 0.00141784, "wall_s": 58.56, "gpu_mem_gb": 9.738}
{"step": 612, "ce_full": 0.038923, "psi_dir": 0.537028, "psi_entropy": 0.319822, "tension": 1.992752, "phi": 0.632203, "curiosity_ema": 0.00151343, "w_native_err": 0.00217298, "wall_s": 58.94, "gpu_mem_gb": 9.738}
{"step": 616, "ce_full": 0.053509, "psi_dir": 0.534661, "psi_entropy": 0.323278, "tension": 1.975974, "phi": 0.639248, "curiosity_ema": 0.00147976, "w_native_err": 0.00117676, "wall_s": 59.33, "gpu_mem_gb": 9.738}
{"step": 620, "ce_full": 0.042596, "psi_dir": 0.55908, "psi_entropy": 0.326361, "tension": 1.912575, "phi": 0.617208, "curiosity_ema": 0.00149996, "w_native_err": 0.00168171, "wall_s": 59.71, "gpu_mem_gb": 9.738}
{"step": 624, "ce_full": 0.033838, "psi_dir": 0.572224, "psi_entropy": 0.36597, "tension": 1.991989, "phi": 0.631687, "curiosity_ema": 0.00142914, "w_native_err": 0.00079176, "wall_s": 60.09, "gpu_mem_gb": 9.738}
{"step": 628, "ce_full": 0.027585, "psi_dir": 0.554536, "psi_entropy": 0.367344, "tension": 2.100491, "phi": 0.606883, "curiosity_ema": 0.00142829, "w_native_err": 0.00142069, "wall_s": 60.47, "gpu_mem_gb": 9.738}
{"step": 632, "ce_full": 0.028416, "psi_dir": 0.553294, "psi_entropy": 0.321431, "tension": 2.10397, "phi": 0.638995, "curiosity_ema": 0.00132539, "w_native_err": 0.00039922, "wall_s": 60.85, "gpu_mem_gb": 9.738}
{"step": 636, "ce_full": 0.035543, "psi_dir": 0.561873, "psi_entropy": 0.349175, "tension": 2.086807, "phi": 0.666619, "curiosity_ema": 0.00123228, "w_native_err": 0.00039436, "wall_s": 61.23, "gpu_mem_gb": 9.738}
{"step": 640, "ce_full": 0.033084, "psi_dir": 0.569944, "psi_entropy": 0.339528, "tension": 2.090394, "phi": 0.68504, "curiosity_ema": 0.00120388, "w_native_err": 0.00094824, "wall_s": 61.61, "gpu_mem_gb": 9.738}
{"step": 644, "ce_full": 0.02796, "psi_dir": 0.58108, "psi_entropy": 0.333499, "tension": 2.106343, "phi": 0.692892, "curiosity_ema": 0.00121615, "w_native_err": 0.00132658, "wall_s": 61.99, "gpu_mem_gb": 9.738}
{"step": 648, "ce_full": 0.027395, "psi_dir": 0.592937, "psi_entropy": 0.373101, "tension": 2.097799, "phi": 0.683685, "curiosity_ema": 0.00127994, "w_native_err": 0.00185411, "wall_s": 62.38, "gpu_mem_gb": 9.738}
{"step": 652, "ce_full": 0.026362, "psi_dir": 0.580045, "psi_entropy": 0.332871, "tension": 2.141104, "phi": 0.680771, "curiosity_ema": 0.0012322, "w_native_err": 0.00080254, "wall_s": 62.76, "gpu_mem_gb": 9.738}
{"step": 656, "ce_full": 0.032155, "psi_dir": 0.573901, "psi_entropy": 0.330729, "tension": 2.145186, "phi": 0.733874, "curiosity_ema": 0.00122971, "w_native_err": 0.00120726, "wall_s": 63.14, "gpu_mem_gb": 9.738}
{"step": 660, "ce_full": 0.030145, "psi_dir": 0.576693, "psi_entropy": 0.312092, "tension": 2.161178, "phi": 0.748319, "curiosity_ema": 0.00124966, "w_native_err": 0.0014292, "wall_s": 63.52, "gpu_mem_gb": 9.738}
{"step": 664, "ce_full": 0.033683, "psi_dir": 0.568476, "psi_entropy": 0.309969, "tension": 2.15524, "phi": 0.746502, "curiosity_ema": 0.00121797, "w_native_err": 0.00093272, "wall_s": 63.9, "gpu_mem_gb": 9.738}
{"step": 668, "ce_full": 0.037062, "psi_dir": 0.57867, "psi_entropy": 0.357422, "tension": 2.179039, "phi": 0.7703, "curiosity_ema": 0.00116298, "w_native_err": 0.00066815, "wall_s": 64.28, "gpu_mem_gb": 9.738}
{"step": 672, "ce_full": 0.043865, "psi_dir": 0.58086, "psi_entropy": 0.30013, "tension": 2.226384, "phi": 0.756497, "curiosity_ema": 0.00117546, "w_native_err": 0.00128777, "wall_s": 64.66, "gpu_mem_gb": 9.738}
{"step": 676, "ce_full": 0.050433, "psi_dir": 0.572394, "psi_entropy": 0.350485, "tension": 2.276319, "phi": 0.720825, "curiosity_ema": 0.0013725, "w_native_err": 0.00314583, "wall_s": 65.04, "gpu_mem_gb": 9.738}
{"step": 680, "ce_full": 0.094514, "psi_dir": 0.559035, "psi_entropy": 0.330526, "tension": 2.347708, "phi": 0.764318, "curiosity_ema": 0.00182406, "w_native_err": 0.00588814, "wall_s": 65.42, "gpu_mem_gb": 9.738}
{"step": 684, "ce_full": 0.049197, "psi_dir": 0.552173, "psi_entropy": 0.294373, "tension": 2.445187, "phi": 0.708996, "curiosity_ema": 0.00271035, "w_native_err": 0.01068692, "wall_s": 65.81, "gpu_mem_gb": 9.738}
{"step": 688, "ce_full": 0.034227, "psi_dir": 0.57875, "psi_entropy": 0.303406, "tension": 2.407717, "phi": 0.693037, "curiosity_ema": 0.00309861, "w_native_err": 0.00659296, "wall_s": 66.19, "gpu_mem_gb": 9.738}
{"step": 692, "ce_full": 0.037214, "psi_dir": 0.58547, "psi_entropy": 0.327381, "tension": 2.456147, "phi": 0.673097, "curiosity_ema": 0.00338583, "w_native_err": 0.0059708, "wall_s": 66.57, "gpu_mem_gb": 9.738}
{"step": 696, "ce_full": 0.038126, "psi_dir": 0.583172, "psi_entropy": 0.335367, "tension": 2.420324, "phi": 0.688587, "curiosity_ema": 0.00334034, "w_native_err": 0.00293097, "wall_s": 66.96, "gpu_mem_gb": 9.738}
{"step": 700, "ce_full": 0.035858, "psi_dir": 0.574298, "psi_entropy": 0.319564, "tension": 2.448124, "phi": 0.7246, "curiosity_ema": 0.0031876, "w_native_err": 0.00181292, "wall_s": 67.34, "gpu_mem_gb": 9.738}
{"step": 704, "ce_full": 0.037722, "psi_dir": 0.575032, "psi_entropy": 0.335775, "tension": 2.506818, "phi": 0.728197, "curiosity_ema": 0.00304831, "w_native_err": 0.00179471, "wall_s": 67.71, "gpu_mem_gb": 9.738}
{"step": 708, "ce_full": 0.034421, "psi_dir": 0.588239, "psi_entropy": 0.336996, "tension": 2.542867, "phi": 0.749137, "curiosity_ema": 0.00294198, "w_native_err": 0.00198501, "wall_s": 68.1, "gpu_mem_gb": 9.738}
{"step": 712, "ce_full": 0.029825, "psi_dir": 0.580738, "psi_entropy": 0.320914, "tension": 2.610511, "phi": 0.762713, "curiosity_ema": 0.00285321, "w_native_err": 0.00205431, "wall_s": 68.47, "gpu_mem_gb": 9.738}
{"step": 716, "ce_full": 0.024991, "psi_dir": 0.567929, "psi_entropy": 0.364084, "tension": 2.665587, "phi": 0.766886, "curiosity_ema": 0.00274731, "w_native_err": 0.00179415, "wall_s": 68.85, "gpu_mem_gb": 9.738}
{"step": 720, "ce_full": 0.032782, "psi_dir": 0.572501, "psi_entropy": 0.350983, "tension": 2.642719, "phi": 0.765629, "curiosity_ema": 0.00264145, "w_native_err": 0.00168875, "wall_s": 69.23, "gpu_mem_gb": 9.738}
{"step": 724, "ce_full": 0.029371, "psi_dir": 0.583502, "psi_entropy": 0.355684, "tension": 2.609532, "phi": 0.764763, "curiosity_ema": 0.00259299, "w_native_err": 0.00215687, "wall_s": 69.62, "gpu_mem_gb": 9.738}
{"step": 728, "ce_full": 0.032163, "psi_dir": 0.586436, "psi_entropy": 0.367879, "tension": 2.65889, "phi": 0.792552, "curiosity_ema": 0.00247349, "w_native_err": 0.00139794, "wall_s": 70.0, "gpu_mem_gb": 9.738}
{"step": 732, "ce_full": 0.02228, "psi_dir": 0.57657, "psi_entropy": 0.327575, "tension": 2.598035, "phi": 0.808314, "curiosity_ema": 0.00261626, "w_native_err": 0.00390117, "wall_s": 70.38, "gpu_mem_gb": 9.738}
{"step": 736, "ce_full": 0.023979, "psi_dir": 0.56538, "psi_entropy": 0.350438, "tension": 2.680983, "phi": 0.790524, "curiosity_ema": 0.00247144, "w_native_err": 0.00116815, "wall_s": 70.76, "gpu_mem_gb": 9.738}
{"step": 740, "ce_full": 0.02655, "psi_dir": 0.561346, "psi_entropy": 0.310296, "tension": 2.693877, "phi": 0.755079, "curiosity_ema": 0.0024564, "w_native_err": 0.00232097, "wall_s": 71.14, "gpu_mem_gb": 9.738}
{"step": 744, "ce_full": 0.03745, "psi_dir": 0.560022, "psi_entropy": 0.328085, "tension": 2.700618, "phi": 0.799993, "curiosity_ema": 0.0024736, "w_native_err": 0.00262841, "wall_s": 71.52, "gpu_mem_gb": 9.738}
{"step": 748, "ce_full": 0.036061, "psi_dir": 0.562049, "psi_entropy": 0.298358, "tension": 2.70944, "phi": 0.811139, "curiosity_ema": 0.00240434, "w_native_err": 0.00178103, "wall_s": 71.9, "gpu_mem_gb": 9.738}
{"step": 752, "ce_full": 0.034561, "psi_dir": 0.565339, "psi_entropy": 0.325192, "tension": 2.783196, "phi": 0.807173, "curiosity_ema": 0.00248441, "w_native_err": 0.00320506, "wall_s": 72.28, "gpu_mem_gb": 9.738}
{"step": 756, "ce_full": 0.027175, "psi_dir": 0.572707, "psi_entropy": 0.264345, "tension": 2.770298, "phi": 0.781415, "curiosity_ema": 0.00245641, "w_native_err": 0.00220435, "wall_s": 72.66, "gpu_mem_gb": 9.738}
{"step": 760, "ce_full": 0.059929, "psi_dir": 0.579489, "psi_entropy": 0.331256, "tension": 3.020953, "phi": 0.840676, "curiosity_ema": 0.00415572, "w_native_err": 0.0194495, "wall_s": 73.04, "gpu_mem_gb": 9.738}
{"step": 764, "ce_full": 0.050233, "psi_dir": 0.57606, "psi_entropy": 0.311537, "tension": 2.981945, "phi": 0.846783, "curiosity_ema": 0.00431822, "w_native_err": 0.0057807, "wall_s": 73.43, "gpu_mem_gb": 9.738}
{"step": 768, "ce_full": 0.080019, "psi_dir": 0.58326, "psi_entropy": 0.292488, "tension": 2.939748, "phi": 0.769939, "curiosity_ema": 0.00412846, "w_native_err": 0.00242065, "wall_s": 73.82, "gpu_mem_gb": 9.738}
{"step": 772, "ce_full": 0.03487, "psi_dir": 0.589986, "psi_entropy": 0.300836, "tension": 3.079773, "phi": 0.726061, "curiosity_ema": 0.00436159, "w_native_err": 0.00645972, "wall_s": 74.19, "gpu_mem_gb": 9.738}
{"step": 776, "ce_full": 0.043728, "psi_dir": 0.581317, "psi_entropy": 0.358985, "tension": 2.944635, "phi": 0.76685, "curiosity_ema": 0.00450364, "w_native_err": 0.00578217, "wall_s": 74.57, "gpu_mem_gb": 9.738}
{"step": 780, "ce_full": 0.030743, "psi_dir": 0.567509, "psi_entropy": 0.368233, "tension": 2.990961, "phi": 0.757978, "curiosity_ema": 0.004762, "w_native_err": 0.00708719, "wall_s": 74.95, "gpu_mem_gb": 9.738}
{"step": 784, "ce_full": 0.024625, "psi_dir": 0.56296, "psi_entropy": 0.32511, "tension": 2.994443, "phi": 0.76202, "curiosity_ema": 0.00498361, "w_native_err": 0.00697808, "wall_s": 75.33, "gpu_mem_gb": 9.738}
{"step": 788, "ce_full": 0.027766, "psi_dir": 0.576755, "psi_entropy": 0.34162, "tension": 3.021278, "phi": 0.749519, "curiosity_ema": 0.00491679, "w_native_err": 0.00431541, "wall_s": 75.71, "gpu_mem_gb": 9.738}
{"step": 792, "ce_full": 0.02502, "psi_dir": 0.579097, "psi_entropy": 0.285587, "tension": 3.11642, "phi": 0.762475, "curiosity_ema": 0.00452743, "w_native_err": 0.00102321, "wall_s": 76.09, "gpu_mem_gb": 9.738}
{"step": 796, "ce_full": 0.02107, "psi_dir": 0.569528, "psi_entropy": 0.319714, "tension": 3.119728, "phi": 0.808292, "curiosity_ema": 0.00422025, "w_native_err": 0.00145567, "wall_s": 76.47, "gpu_mem_gb": 9.738}
{"step": 800, "ce_full": 0.025214, "psi_dir": 0.559453, "psi_entropy": 0.341433, "tension": 3.081361, "phi": 0.802932, "curiosity_ema": 0.00401081, "w_native_err": 0.00212586, "wall_s": 76.86, "gpu_mem_gb": 9.738}
{"step": 804, "ce_full": 0.023455, "psi_dir": 0.553673, "psi_entropy": 0.305797, "tension": 3.153537, "phi": 0.78848, "curiosity_ema": 0.0037947, "w_native_err": 0.0018497, "wall_s": 77.23, "gpu_mem_gb": 9.738}
{"step": 808, "ce_full": 0.024294, "psi_dir": 0.558692, "psi_entropy": 0.334532, "tension": 3.098911, "phi": 0.809431, "curiosity_ema": 0.00362455, "w_native_err": 0.00209313, "wall_s": 77.61, "gpu_mem_gb": 9.738}
{"step": 812, "ce_full": 0.019917, "psi_dir": 0.577077, "psi_entropy": 0.319436, "tension": 3.176302, "phi": 0.789255, "curiosity_ema": 0.00356014, "w_native_err": 0.0029805, "wall_s": 77.99, "gpu_mem_gb": 9.738}
{"step": 816, "ce_full": 0.025826, "psi_dir": 0.569601, "psi_entropy": 0.324774, "tension": 3.160928, "phi": 0.821174, "curiosity_ema": 0.00349316, "w_native_err": 0.00289035, "wall_s": 78.37, "gpu_mem_gb": 9.738}
{"step": 820, "ce_full": 0.025138, "psi_dir": 0.570764, "psi_entropy": 0.308621, "tension": 3.22289, "phi": 0.80738, "curiosity_ema": 0.0034861, "w_native_err": 0.00342251, "wall_s": 78.75, "gpu_mem_gb": 9.738}
{"step": 824, "ce_full": 0.031533, "psi_dir": 0.556325, "psi_entropy": 0.316578, "tension": 3.203238, "phi": 0.851489, "curiosity_ema": 0.00331512, "w_native_err": 0.00177635, "wall_s": 79.13, "gpu_mem_gb": 9.738}
{"step": 828, "ce_full": 0.030339, "psi_dir": 0.56823, "psi_entropy": 0.331433, "tension": 3.340616, "phi": 0.793822, "curiosity_ema": 0.00356642, "w_native_err": 0.00582814, "wall_s": 79.51, "gpu_mem_gb": 9.738}
