PROD START Tue Jun 23 13:46:43 UTC 2026
=== anima cli/train.py — torch Lane-P REFERENCE+BRIDGE trainer ===
  ROLE: bridge (NOT production; production = cli/train.hexa)
  mode: CANON clm303  device=cuda
  config: d=3784 L=4 E0=2 Emax=4 V=256 K=3 seq_len=1024 steps=30000 bs=16
  savant=True mitosis=True
  cuda: NVIDIA H100 NVL cap=9.0 torch=2.4.0
  params: 388628412 (388.628M)
  corpus cell[0] /workspace/corpus/persona_sns_corpus.txt  size=4194308 bytes
  step 19400  CE=0.05011  E=3  wd=0.0282
  step 19500  CE=0.04998  E=3  wd=0.0281
  step 19600  CE=0.05395  E=3  wd=0.0279
  step 19700  CE=0.05107  E=3  wd=0.0278
  step 19800  CE=0.05259  E=3  wd=0.0277
  step 19900  CE=0.04952  E=3  wd=0.0276
  step 20000  CE=0.04996  E=3  wd=0.0275
  step 20100  CE=0.04996  E=3  wd=0.0274
  step 20200  CE=0.05096  E=3  wd=0.0273
  step 20300  CE=0.05048  E=3  wd=0.0272
  step 20400  CE=0.04883  E=3  wd=0.0270
  step 20500  CE=0.05099  E=3  wd=0.0269
  step 20600  CE=0.05007  E=3  wd=0.0268
  step 20700  CE=0.05263  E=3  wd=0.0267
  step 20800  CE=0.05288  E=3  wd=0.0266
  step 20900  CE=0.05085  E=3  wd=0.0265
  step 21000  CE=0.05124  E=3  wd=0.0264
  step 21100  CE=0.05024  E=3  wd=0.0263
  step 21200  CE=0.05179  E=3  wd=0.0261
  step 21300  CE=0.05069  E=3  wd=0.0260
  step 21400  CE=0.04865  E=3  wd=0.0259
  step 21500  CE=0.04700  E=3  wd=0.0258
  step 21600  CE=0.04846  E=3  wd=0.0257
  step 21700  CE=0.05005  E=3  wd=0.0256
  step 21800  CE=0.04960  E=3  wd=0.0255
  step 21900  CE=0.05039  E=3  wd=0.0253
  step 22000  CE=0.05137  E=3  wd=0.0252
  step 22100  CE=0.04970  E=3  wd=0.0251
  step 22200  CE=0.04789  E=3  wd=0.0250
  step 22300  CE=0.04766  E=3  wd=0.0249
  step 22400  CE=0.04868  E=3  wd=0.0248
  step 22500  CE=0.04801  E=3  wd=0.0247
  step 22600  CE=0.05108  E=3  wd=0.0246
  step 22700  CE=0.05024  E=3  wd=0.0244
  step 22800  CE=0.04799  E=3  wd=0.0243
  step 22900  CE=0.04780  E=3  wd=0.0242
  step 23000  CE=0.04833  E=3  wd=0.0241
  step 23100  CE=0.04786  E=3  wd=0.0240
  step 23200  CE=0.05043  E=3  wd=0.0239
  step 23300  CE=0.05127  E=3  wd=0.0238
  step 23400  CE=0.04995  E=3  wd=0.0237
  step 23500  CE=0.05083  E=3  wd=0.0235
  step 23600  CE=0.04549  E=3  wd=0.0234
  step 23700  CE=0.05297  E=3  wd=0.0233
  step 23800  CE=0.04906  E=3  wd=0.0232
  step 23900  CE=0.05034  E=3  wd=0.0231
  step 24000  CE=0.05123  E=3  wd=0.0230
  step 24100  CE=0.05110  E=3  wd=0.0229
  step 24200  CE=0.04940  E=3  wd=0.0228
  step 24300  CE=0.04963  E=3  wd=0.0226
  step 24400  CE=0.05119  E=3  wd=0.0225
  step 24500  CE=0.04914  E=3  wd=0.0224
  step 24600  CE=0.04958  E=3  wd=0.0223
  step 24700  CE=0.04883  E=3  wd=0.0222
  step 24800  CE=0.05018  E=3  wd=0.0221
  step 24900  CE=0.05152  E=3  wd=0.0220
  step 25000  CE=0.04831  E=3  wd=0.0219
  step 25100  CE=0.04801  E=3  wd=0.0217
  step 25200  CE=0.04665  E=3  wd=0.0216
  step 25300  CE=0.05144  E=3  wd=0.0215
  step 25400  CE=0.05108  E=3  wd=0.0214
  step 25500  CE=0.04973  E=3  wd=0.0213
  step 25600  CE=0.05161  E=3  wd=0.0212
  step 25700  CE=0.04951  E=3  wd=0.0211
  step 25800  CE=0.04970  E=3  wd=0.0210
  step 25900  CE=0.04932  E=3  wd=0.0208
  step 26000  CE=0.04916  E=3  wd=0.0207
  step 26100  CE=0.04894  E=3  wd=0.0206
  step 26200  CE=0.04865  E=3  wd=0.0205
  step 26300  CE=0.04836  E=3  wd=0.0204
  step 26400  CE=0.04760  E=3  wd=0.0203
  step 26500  CE=0.04810  E=3  wd=0.0202
  step 26600  CE=0.05123  E=3  wd=0.0201
  step 26700  CE=0.05074  E=3  wd=0.0199
  step 26800  CE=0.04708  E=3  wd=0.0198
  step 26900  CE=0.04939  E=3  wd=0.0197
  step 27000  CE=0.04972  E=3  wd=0.0196
  step 27100  CE=0.05004  E=3  wd=0.0195
  step 27200  CE=0.05012  E=3  wd=0.0194
  step 27300  CE=0.05119  E=3  wd=0.0193
  step 27400  CE=0.04895  E=3  wd=0.0192
  step 27500  CE=0.04733  E=3  wd=0.0190
  step 27600  CE=0.04899  E=3  wd=0.0189
  step 27700  CE=0.05083  E=3  wd=0.0188
  step 27800  CE=0.04833  E=3  wd=0.0187
  step 27900  CE=0.05047  E=3  wd=0.0186
  step 28000  CE=0.04825  E=3  wd=0.0185
  step 28100  CE=0.05034  E=3  wd=0.0184
  step 28200  CE=0.04899  E=3  wd=0.0183
  step 28300  CE=0.05104  E=3  wd=0.0181
  step 28400  CE=0.04861  E=3  wd=0.0180
  step 28500  CE=0.04926  E=3  wd=0.0179
  step 28600  CE=0.04808  E=3  wd=0.0178
  step 28700  CE=0.04876  E=3  wd=0.0177
  step 28800  CE=0.04911  E=3  wd=0.0176
  step 28900  CE=0.04851  E=3  wd=0.0175
  step 29000  CE=0.05050  E=3  wd=0.0174
  step 29100  CE=0.04988  E=3  wd=0.0172
  step 29200  CE=0.05006  E=3  wd=0.0171
  step 29300  CE=0.04871  E=3  wd=0.0170
  step 29400  CE=0.04654  E=3  wd=0.0169
  step 29500  CE=0.04882  E=3  wd=0.0168
  step 29600  CE=0.04795  E=3  wd=0.0167
  step 29700  CE=0.04801  E=3  wd=0.0166
  step 29800  CE=0.04993  E=3  wd=0.0165
  step 29900  CE=0.05076  E=3  wd=0.0163
  step 30000  CE=0.04660  E=3  wd=0.0162
  loss0=5.72696  lossF=0.04660  wall=7545.2s
  savant latched_at=1  mitosis E0=2->E=3
  mitosis CE across split: 0.04976 -> 0.05085
  serializing .clm v0.3 (L=4 E=3 d=3784 V=256 K=3) -> /tmp/clm303.clm
  ckpt WRITTEN 176584498 bytes -> /tmp/clm303.clm

=== CORE-loadable self-check (mirror of core/clm_decode.hexa) ===
  clm_decodable      = True
  nblk               = 10  (expect 10)  -> OK
  n_ext              = 21  (expect 21)  -> OK
  CLMX trailer found = True
  exact_eof          = True
  recovered clm_config: d=3784 K=3 V=256 E=3 L=4

PASS — .clm v0.3 is CORE-loadable; clm_config recovers d/L/E/V/K exactly (d=3784 L=4 E=3 V=256 K=3). Engine-native G6 verdict = CORE re-measure (a_engine_native_learning: torch CE above is DIRECTIONAL only).
PROD_EXIT_DONE rc=0
